ccode,country,cmark,year,pop,lpop,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig
2,USA,1,1945,140969,11.856296,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.4936721,0,0,6.7971797,11.979191,3.2115722,1
2,USA,0,1946,141936,11.863132,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,6.7971797,11.979191,3.2148678,1
2,USA,0,1947,142713,11.868591,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,7.6539998,11.863132,3.2148678,1
2,USA,0,1948,145326,11.886735,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,8.0249996,11.868591,3.2148678,1
2,USA,0,1949,147987,11.90488,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,8.2700005,11.886735,3.2148678,1
2,USA,0,1950,152273,11.933431,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,8.04,11.90488,3.2148678,1
2,USA,0,1951,155000,11.95118,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,8.7720003,11.933431,3.2148678,1
2,USA,0,1952,157727,11.968621,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,9.1090002,11.95118,3.2148678,1
2,USA,0,1953,160475,11.985893,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,9.0740004,11.968621,3.2148678,1
2,USA,0,1954,163202,12.002744,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,9.3000002,11.985893,3.2148678,1
2,USA,0,1955,165929,12.019316,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,9.0889997,12.002744,3.2148678,1
2,USA,0,1956,168882,12.036956,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,9.7229996,12.019316,3.2148678,1
2,USA,0,1957,171835,12.05429,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,9.7119999,12.036956,3.2148678,1
2,USA,0,1958,174767,12.071209,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,9.6429996,12.05429,3.2148678,1
2,USA,0,1959,177720,12.087965,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,9.3699999,12.071209,3.2148678,1
2,USA,0,1960,180673,12.104445,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,9.8389997,12.087965,3.2148678,1
2,USA,0,1961,183687,12.120989,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,9.8950005,12.104445,3.2148678,1
2,USA,0,1962,186537,12.136385,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,9.9460001,12.120989,3.2148678,1
2,USA,0,1963,189244,12.150792,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,10.358,12.136385,3.2148678,1
2,USA,0,1964,191889,12.164672,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,10.642,12.150792,3.2148678,1
2,USA,0,1965,194309,12.177205,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,11.072,12.164672,3.2148678,1
2,USA,0,1966,196564,12.188744,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,11.649001,12.177205,3.2148678,1
2,USA,0,1967,198717,12.199637,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,12.164,12.188744,3.2148678,1
2,USA,0,1968,200706,12.209597,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,12.318,12.199637,3.2148678,1
2,USA,0,1969,202675,12.219359,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,12.722999,12.209597,3.2148678,1
2,USA,0,1970,205052,12.231019,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,12.975,12.219359,3.2148678,1
2,USA,0,1971,207661,12.243662,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,12.962999,12.231019,3.2148678,1
2,USA,0,1972,209896,12.254368,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,13.233,12.243662,3.2148678,1
2,USA,0,1973,211909,12.263912,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,13.747,12.254368,3.2148678,1
2,USA,0,1974,213854,12.273048,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,14.379,12.263912,3.2148678,1
2,USA,0,1975,215973,12.282908,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,14.078,12.273048,3.2148678,1
2,USA,0,1976,218035,12.292411,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,13.681999,12.282908,3.2148678,1
2,USA,0,1977,220239,12.302468,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,14.271001,12.292411,3.2148678,1
2,USA,0,1978,222585,12.313065,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,14.832,12.302468,3.2148678,1
2,USA,0,1979,225055,12.3241,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,15.44,12.313065,3.2148678,1
2,USA,0,1980,227757,12.336035,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,15.637001,12.3241,3.2148678,1
2,USA,0,1981,230138,12.346435,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,15.295,12.336035,3.2148678,1
2,USA,0,1982,232520,12.356731,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,15.502,12.346435,3.2148678,1
2,USA,0,1983,234799,12.366485,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,14.897,12.356731,3.2148678,1
2,USA,0,1984,237001,12.375819,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,15.29,12.366485,3.2148678,1
2,USA,0,1985,239279,12.385386,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,16.254999,12.375819,3.2148678,1
2,USA,0,1986,241625,12.395143,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,16.57,12.385386,3.2148678,1
2,USA,0,1987,243942,12.404686,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,16.848,12.395143,3.2148678,1
2,USA,0,1988,246307,12.414334,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,17.186001,12.404686,3.2148678,1
2,USA,0,1989,248231,12.422115,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,17.709999,12.414334,3.2148678,1
2,USA,0,1990,250372,12.430703,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,18.094999,12.422115,3.2148678,1
2,USA,0,1991,252688,12.439911,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,18.054001,12.430703,3.2148678,1
2,USA,0,1992,255000,12.449018,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,17.594,12.439911,3.2148678,1
2,USA,0,1993,257752.98,12.459757,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,17.945,12.449018,3.2148678,1
2,USA,0,1994,260292,12.46956,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695007,0,0,18.202553,12.459757,3.2148678,1
2,USA,0,1995,262761,12.479,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.35695013,0,0,18.703333,12.46956,3.2148678,1
2,USA,0,1996,265179,12.48816,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,18.956709,12.479,3.2148678,1
2,USA,0,1997,267636,12.497383,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,19.386257,12.48816,3.2148678,1
2,USA,0,1998,270029,12.506285,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,19.994987,12.497383,3.2148678,1
2,USA,0,1999,,,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,.3569501,.49095702,.69099998,.125,3,.59599996,56,28,1.9,0,.3569501,0,0,20.613255,12.506285,3.2148678,1
20,CANADA,1,1945,12394,9.4249678,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,5.1880002,9.4249678,2.7972813,0
20,CANADA,0,1946,12622,9.4431963,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,5.1880002,9.4249678,2.7972813,0
20,CANADA,0,1947,12888,9.4640522,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,5.3600001,9.4431963,2.7972813,0
20,CANADA,0,1948,13167,9.4854689,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,5.5320001,9.4640522,2.7972813,0
20,CANADA,0,1949,13475,9.5085917,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,5.73,9.4854689,2.7972813,0
20,CANADA,0,1950,13737,9.5278482,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,5.7449999,9.5085917,2.7972813,0
20,CANADA,0,1951,14138,9.5566216,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,6.3800001,9.5278482,2.7972813,0
20,CANADA,0,1952,14537,9.5844526,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,6.5110002,9.5566216,2.7972813,0
20,CANADA,0,1953,14937,9.6115971,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,6.7789998,9.5844526,2.7972813,0
20,CANADA,0,1954,15336,9.6379585,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,6.901,9.6115971,2.7972813,0
20,CANADA,0,1955,15735,9.6636429,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,6.579,9.6379585,2.7972813,0
20,CANADA,0,1956,16170,9.6909132,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,6.9780002,9.6636429,2.7972813,0
20,CANADA,0,1957,16605,9.7174587,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,7.4349999,9.6909132,2.7972813,0
20,CANADA,0,1958,17040,9.7433186,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,7.3410001,9.7174587,2.7972813,0
20,CANADA,0,1959,17475,9.768527,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,7.1939998,9.7433186,2.7972813,0
20,CANADA,0,1960,17910,9.7931147,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,7.3039999,9.768527,2.7972813,0
20,CANADA,0,1961,18270,9.8130159,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,7.2579999,9.7931147,2.7972813,0
20,CANADA,0,1962,18614,9.8316689,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,7.2610002,9.8130159,2.7972813,0
20,CANADA,0,1963,18963,9.8502445,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,7.605,9.8316689,2.7972813,0
20,CANADA,0,1964,19326,9.8692064,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,7.8759999,9.8502445,2.7972813,0
20,CANADA,0,1965,19678,9.8872566,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,8.2440004,9.8692064,2.7972813,0
20,CANADA,0,1966,20049,9.9059343,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,8.6639996,9.8872566,2.7972813,0
20,CANADA,0,1967,20411,9.9238291,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,9.0930004,9.9059343,2.7972813,0
20,CANADA,0,1968,20744,9.940012,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,9.2309999,9.9238291,2.7972813,0
20,CANADA,0,1969,21028,9.9536104,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,9.5819998,9.940012,2.7972813,0
20,CANADA,0,1970,21324,9.9675884,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,9.9750004,9.9536104,2.7972813,0
20,CANADA,0,1971,21592,9.9800777,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,10.124,9.9675884,2.7972813,0
20,CANADA,0,1972,21822,9.990674,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,10.599,9.9800777,2.7972813,0
20,CANADA,0,1973,22072,10.002065,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,11.125,9.990674,2.7972813,0
20,CANADA,0,1974,22364,10.015208,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,11.854,10.002065,2.7972813,0
20,CANADA,0,1975,22697,10.029988,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,12.225,10.015208,2.7972813,0
20,CANADA,0,1976,22993,10.042945,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,12.287,10.029988,2.7972813,0
20,CANADA,0,1977,23273,10.055049,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,12.929,10.042945,2.7972813,0
20,CANADA,0,1978,23517,10.065479,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,13.184,10.055049,2.7972813,0
20,CANADA,0,1979,23747,10.075212,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,13.631,10.065479,2.7972813,0
20,CANADA,0,1980,24043,10.087599,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,14.114,10.075212,2.7972813,0
20,CANADA,0,1981,24342,10.099958,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,14.133,10.087599,2.7972813,0
20,CANADA,0,1982,24583,10.109811,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,14.555,10.099958,2.7972813,0
20,CANADA,0,1983,24787,10.118074,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,13.74,10.109811,2.7972813,0
20,CANADA,0,1984,24978,10.125751,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,14.105,10.118074,2.7972813,0
20,CANADA,0,1985,25165,10.133209,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,14.954,10.125751,2.7972813,0
20,CANADA,0,1986,25353,10.140653,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,15.589,10.133209,2.7972813,0
20,CANADA,0,1987,25625,10.151323,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,16.028999,10.140653,2.7972813,0
20,CANADA,0,1988,25950,10.163927,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,16.601999,10.151323,2.7972813,0
20,CANADA,0,1989,26219,10.174239,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,17.257999,10.163927,2.7972813,0
20,CANADA,0,1990,26522,10.18573,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,17.524,10.174239,2.7972813,0
20,CANADA,0,1991,27300,10.214642,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,17.173,10.18573,2.7972813,0
20,CANADA,0,1992,27445,10.219939,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,16.368,10.214642,2.7972813,0
20,CANADA,0,1993,28947,10.273222,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,16.362,10.219939,2.7972813,0
20,CANADA,0,1994,29256,10.28384,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,16.556383,10.273222,2.7972813,0
20,CANADA,0,1995,29615,10.296037,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,17.173365,10.28384,2.7972813,0
20,CANADA,0,1996,29969.199,10.307925,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,17.498354,10.296037,2.7972813,0
20,CANADA,0,1997,30286.6,10.31846,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,17.575569,10.307925,2.7972813,0
20,CANADA,0,1998,30585.99,10.328298,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,18.154146,10.31846,2.7972813,0
20,CANADA,0,1999,,,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,.75499403,.59634006,.58999997,.23,3,.63119996,42,40,.89999998,0,.75499403,0,0,18.592537,10.328298,2.7972813,0
40,CUBA,1,1945,4932,8.5035,latin america and the caribbean,0,0,1,0,0,0,0,0,4.4417844,1.6941071,2005,.035723627,.21340001,.88,.11,1,.255,85,15,0,0,.035723627,0,0,,8.5035,1.6941071,0
40,CUBA,0,1946,5039,8.5249634,latin america and the caribbean,0,0,1,0,0,0,0,0,4.4417844,1.6941071,2005,.035723627,.21340001,.88,.11,1,.255,85,15,0,0,.035723627,0,0,,8.5035,1.6941071,0
40,CUBA,0,1947,5152,8.5471401,latin america and the caribbean,0,0,1,0,0,0,0,0,4.4417844,1.6941071,2005,.035723627,.21340001,.88,.11,1,.255,85,15,0,0,.035723627,0,0,2.1270001,8.5249634,1.6941071,0
40,CUBA,0,1948,5287,8.5730066,latin america and the caribbean,0,0,1,0,0,0,0,0,4.4417844,1.6941071,2005,.035723627,.21340001,.88,.11,1,.255,85,15,0,0,.035723627,0,0,2.1359999,8.5471401,1.6941071,0
40,CUBA,0,1949,5399,8.5939693,latin america and the caribbean,0,0,1,0,0,0,0,0,4.4417844,1.6941071,2005,.035723627,.21340001,.88,.11,1,.255,85,15,0,0,.035723627,0,0,2.0510001,8.5730066,1.6941071,0
